Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
1985 1 1 1 0 0 0.384902 0.229192 0.614094 4.57799e+07 3.42081e+07 7.84022e+06 6.21684e+06 0.00507786 0.00507786 31568.3 31568.3 1 0.021 232464 4881.74 0 0 
1985 1 1 2 0 0 0.346352 0.8398 1.18615 5.7073e+07 3.34217e+07 2.80675e+07 3.13643e+07 0.00915445 0.00915445 287123 287123 1 0.801 522471 418500 0 0 
1985 1 1 3 0 0 0.29004 1.22876 1.5188 763027 392379 482138 1.98716e+06 0.0163999 0.0163999 32589.2 32589.2 1 0.988 12513.6 12363.4 0 0 
1985 1 1 4 0 0 0.264157 1.22876 1.49291 1.26018e+06 654423 804126 211484 0.0178896 0.0178896 3783.37 3783.37 1 1 22544.1 22544.1 0 0 
1985 2 1 0 0 0 0.515995 0.0142799 0.530275 5.20781e+08 4.04189e+08 5.77177e+06 8.52406e+06 0.0029841 0.0029841 25436.7 25436.7 1 0 1.55407e+06 0 0 0 
1985 2 1 1 0 0 0.468187 0.072944 0.541131 2.47729e+07 1.91319e+07 1.39556e+06 1.35357e+06 0.00584444 0.00584444 7910.86 7910.86 1 0.021 144784 3040.46 0 0 
1985 2 1 2 0 0 0.384666 0.26728 0.651945 1.74298e+07 1.28052e+07 3.42258e+06 2.30521e+06 0.0106746 0.0106746 24607.2 24607.2 1 0.801 186056 149031 0 0 
1985 2 1 3 0 0 0.363462 0.391071 0.754534 167084 117312 45877.5 1.59487e+06 0.0128942 0.0128942 20564.6 20564.6 1 0.988 2154.42 2128.56 0 0 
1985 2 1 4 0 0 0.344414 0.391071 0.735485 283184 200496 78408.1 212744 0.0165975 0.0165975 3531.02 3531.02 1 1 4700.14 4700.14 0 0 
1986 1 1 1 0 0 0.375586 0.178355 0.553941 3.0645e+08 2.35295e+08 4.19658e+07 4.49397e+07 0.00529385 0.00529385 237904 237904 1 0.021 1.6223e+06 34068.4 0 0 
1986 1 1 2 0 0 0.342321 0.653522 0.995843 1.442e+07 9.13107e+06 5.96735e+06 7.55329e+06 0.0117065 0.0117065 88422.5 88422.5 1 0.801 168808 135215 0 0 
1986 1 1 3 0 0 0.282014 0.956204 1.23822 9.08145e+06 5.20808e+06 4.97998e+06 1.65219e+06 0.0116861 0.0116861 19307.6 19307.6 1 0.988 106126 104853 0 0 
1986 1 1 4 0 0 0.267111 0.956204 1.22331 214290 123627 118213 30901.2 0.0135576 0.0135576 418.948 418.948 1 1 2905.27 2905.27 0 0 
1986 2 1 0 0 0 0.531211 0.00474555 0.535957 7.74872e+07 5.99838e+07 284656 87141.1 0.00298063 0.00298063 259.735 259.735 1 0 230960 0 0 0 
1986 2 1 1 0 0 0.477662 0.024241 0.501903 1.76111e+08 1.38468e+08 3.3566e+06 4.16254e+06 0.00745594 0.00745594 31035.7 31035.7 1 0.021 1.31307e+06 27574.5 0 0 
1986 2 1 2 0 0 0.412134 0.0888234 0.500957 5.32694e+06 4.19013e+06 372182 227967 0.0126971 0.0126971 2894.52 2894.52 1 0.801 67636.5 54176.8 0 0 
1986 2 1 3 0 0 0.379668 0.129962 0.50963 2.63272e+06 2.06267e+06 268069 187509 0.0127752 0.0127752 2395.47 2395.47 1 0.988 33633.5 33229.9 0 0 
1986 2 1 4 0 0 0.360619 0.129962 0.490582 63055.6 49835.8 6476.78 14004.8 0.0146781 0.0146781 205.564 205.564 1 1 925.535 925.535 0 0 
1987 1 1 1 0 0 0.387399 0.116436 0.503835 4.53385e+07 3.56159e+07 4.14697e+06 4.504e+06 0.00715293 0.00715293 32216.8 32216.8 1 0.021 324303 6810.36 0 0 
1987 1 1 2 0 0 0.349411 0.426642 0.776053 1.06614e+08 7.41548e+07 3.16375e+07 2.35717e+07 0.0106181 0.0106181 250288 250288 1 0.801 1.13204e+06 906763 0 0 
1987 1 1 3 0 0 0.286902 0.624243 0.911144 3.22786e+06 2.11827e+06 1.32232e+06 1.19872e+06 0.0184988 0.0184988 22174.9 22174.9 1 0.988 59711.6 58995 0 0 
1987 1 1 4 0 0 0.271239 0.624243 0.895482 1.62013e+06 1.07032e+06 668138 170802 0.0147187 0.0147187 2513.99 2513.99 1 1 23846.1 23846.1 0 0 
1987 2 1 0 0 0 0.537637 0.00822026 0.545857 4.72817e+07 3.64368e+07 299520 186628 0.00402264 0.00402264 750.735 750.735 1 0 190197 0 0 0 
1987 2 1 1 0 0 0.47658 0.0419905 0.51857 2.73939e+07 2.13749e+07 897540 1.9383e+06 0.00784818 0.00784818 15212.1 15212.1 1 0.021 214992 4514.84 0 0 
1987 2 1 2 0 0 0.418229 0.15386 0.572089 4.90657e+07 3.73643e+07 5.74888e+06 4.17345e+06 0.0112314 0.0112314 46873.8 46873.8 1 0.801 551078 441413 0 0 
1987 2 1 3 0 0 0.381382 0.225122 0.606504 1.29781e+06 973073 219060 122748 0.0201833 0.0201833 2477.46 2477.46 1 0.988 26193.9 25879.6 0 0 
1987 2 1 4 0 0 0.366019 0.225122 0.59114 661677 499559 112462 31939.6 0.0160738 0.0160738 513.391 513.391 1 1 10635.7 10635.7 0 0 
1988 1 1 1 0 0 0.394122 0.19476 0.588881 2.73924e+07 2.07021e+07 4.03193e+06 1.99696e+06 0.0061208 0.0061208 12223 12223 1 0.021 167664 3520.94 0 0 
1988 1 1 2 0 0 0.360197 0.713633 1.07383 1.63095e+07 9.99843e+06 7.13521e+06 8.56424e+06 0.0103786 0.0103786 88884.9 88884.9 1 0.801 169270 135586 0 0 
1988 1 1 3 0 0 0.297752 1.04416 1.34191 2.769e+07 1.5242e+07 1.5915e+07 1.52293e+07 0.0159637 0.0159637 243116 243116 1 0.988 442036 436731 0 0 
1988 1 1 4 0 0 0.292881 1.04416 1.33704 1.074e+06 592313 618467 2.35402e+06 0.017758 0.017758 41802.6 41802.6 1 1 19072.1 19072.1 0 0 
1988 2 1 0 0 0 0.54597 0.00477189 0.550742 2.04038e+08 1.56889e+08 748659 0 0.00393409 0.00393409 0 0 1 0 802704 0 0 0 
1988 2 1 1 0 0 0.475009 0.0243756 0.499385 1.52014e+07 1.19659e+07 291677 0 0.00682887 0.00682887 0 0 1 0.021 103808 2179.97 0 0 
1988 2 1 2 0 0 0.418519 0.0893165 0.507835 5.57293e+06 4.36984e+06 390299 161558 0.0120218 0.0120218 1942.22 1942.22 1 0.801 66996.6 53664.2 0 0 
1988 2 1 3 0 0 0.372786 0.130684 0.50347 7.23668e+06 5.68578e+06 743039 1.43883e+06 0.0170481 0.0170481 24529.5 24529.5 1 0.988 123372 121892 0 0 
1988 2 1 4 0 0 0.366103 0.130684 0.496787 282057 222289 29049.6 46948.5 0.024442 0.024442 1147.51 1147.51 1 1 6894.03 6894.03 0 0 
1989 1 1 1 0 0 0.415694 0.668365 1.08406 1.17632e+08 7.18104e+07 4.79956e+07 6.25027e+07 0.00498354 0.00498354 311485 311485 1 0.021 586226 12310.7 0 0 
1989 1 1 2 0 0 0.381899 0.884833 1.26673 9.22577e+06 5.2311e+06 4.62865e+06 6.36362e+06 0.00862559 0.00862559 54890 54890 1 0.801 79577.8 63741.8 0 0 
1989 1 1 3 0 0 0.31859 0.875226 1.19382 3.35377e+06 1.9579e+06 1.7136e+06 1.34585e+06 0.00905536 0.00905536 12187.2 12187.2 1 0.988 30369.6 30005.2 0 0 
1989 1 1 4 0 0 0.290792 0.875226 1.16602 4.54569e+06 2.68369e+06 2.34884e+06 4.7365e+06 0.0120466 0.0120466 57058.6 57058.6 1 1 54760 54760 0 0 
1989 2 1 0 0 0 0.523023 0.00117182 0.524195 9.40735e+07 7.32151e+07 85795.2 467.877 0.00621381 0.00621381 2.9073 2.9073 1 0 584554 0 0 0 
1989 2 1 1 0 0 0.448891 0.0269084 0.475799 3.97856e+07 3.16589e+07 851891 757493 0.0096339 0.0096339 7297.62 7297.62 1 0.021 383290 8049.1 0 0 
1989 2 1 2 0 0 0.393401 0.0356234 0.429024 2.59937e+06 2.11365e+06 75295.2 77199.8 0.0155247 0.0155247 1198.51 1198.51 1 0.801 40354.5 32324 0 0 
1989 2 1 3 0 0 0.365748 0.0352366 0.400985 1.0164e+06 837334 29504.8 16375.7 0.0171969 0.0171969 281.612 281.612 1 0.988 17479 17269.3 0 0 
1989 2 1 4 0 0 0.356954 0.0352366 0.39219 1.41646e+06 1.17171e+06 41287.2 57548.9 0.0282663 0.0282663 1626.69 1626.69 1 1 40038.1 40038.1 0 0 
1990 1 1 1 0 0 0.40157 0.649385 1.05095 5.56945e+07 3.44672e+07 2.23825e+07 1.68463e+07 0.00661143 0.00661143 111378 111378 1 0.021 368220 7732.63 0 0 
1990 1 1 2 0 0 0.343173 0.859705 1.20288 2.47223e+07 1.43801e+07 1.23626e+07 1.39168e+07 0.00962998 0.00962998 134019 134019 1 0.801 238075 190698 0 0 
1990 1 1 3 0 0 0.29181 0.850371 1.14218 1.69256e+06 1.00897e+06 858001 2.05955e+06 0.0142239 0.0142239 29294.9 29294.9 1 0.988 24074.9 23786 0 0 
1990 1 1 4 0 0 0.285141 0.850371 1.13551 1.63757e+06 978844 832380 621957 0.0169916 0.0169916 10568 10568 1 1 27824.9 27824.9 0 0 
1990 2 1 0 0 0 0.543411 0.00194966 0.545361 1.32495e+08 1.02128e+08 199115 521856 0.00500976 0.00500976 2614.37 2614.37 1 0 663769 0 0 0 
1990 2 1 1 0 0 0.475775 0.0447697 0.520544 1.9471e+07 1.51791e+07 679563 1.257e+06 0.00897962 0.00897962 11287.4 11287.4 1 0.021 174842 3671.69 0 0 
1990 2 1 2 0 0 0.404175 0.0592695 0.463444 7.42481e+06 5.94195e+06 352177 416960 0.0130851 0.0130851 5455.98 5455.98 1 0.801 97154.7 77820.9 0 0 
1990 2 1 3 0 0 0.367537 0.058626 0.426163 540135 439788 25783 62063.2 0.0193258 0.0193258 1199.42 1199.42 1 0.988 10438.5 10313.2 0 0 
1990 2 1 4 0 0 0.368295 0.058626 0.426921 526082 428195 25103.4 18356.7 0.0230855 0.0230855 423.773 423.773 1 1 12144.8 12144.8 0 0 
1991 1 1 1 0 0 0.394066 0.37209 0.766156 7.67986e+07 5.36482e+07 1.9962e+07 1.49386e+07 0.00779886 0.00779886 116504 116504 1 0.021 598942 12577.8 0 0 
1991 1 1 2 0 0 0.329801 0.492601 0.822402 1.15696e+07 7.88692e+06 3.8851e+06 6.86977e+06 0.0141629 0.0141629 97295.7 97295.7 1 0.801 163859 131251 0 0 
1991 1 1 3 0 0 0.2462 0.487253 0.733453 4.67104e+06 3.31008e+06 1.61284e+06 983098 0.0378024 0.0378024 37163.4 37163.4 1 0.988 176577 174458 0 0 
1991 1 1 4 0 0 0.245573 0.487253 0.732827 695989 493340 240381 338126 0.0196013 0.0196013 6627.71 6627.71 1 1 13642.3 13642.3 0 0 
1991 2 1 0 0 0 0.549777 0.00525817 0.555036 1.60296e+08 1.23015e+08 646837 7.34359e+06 0.00375643 0.00375643 27585.7 27585.7 1 0 602142 0 0 0 
1991 2 1 1 0 0 0.451794 0.120743 0.572536 3.56957e+07 2.71774e+07 3.28146e+06 6.91686e+06 0.00613177 0.00613177 42412.6 42412.6 1 0.021 218878 4596.44 0 0 
1991 2 1 2 0 0 0.385651 0.159848 0.545499 5.0834e+06 3.91807e+06 626296 208518 0.01181 0.01181 2462.6 2462.6 1 0.801 60034.9 48088 0 0 
1991 2 1 3 0 0 0.349013 0.158113 0.507126 2.24326e+06 1.75955e+06 278207 67283.4 0.0319872 0.0319872 2152.21 2152.21 1 0.988 71755.5 70894.5 0 0 
1991 2 1 4 0 0 0.354593 0.158113 0.512706 334457 261670 41373.3 0 0.0171578 0.0171578 0 0 1 1 5738.53 5738.53 0 0 
1992 1 1 1 0 0 0.39139 0.64285 1.03424 9.20185e+07 5.73428e+07 3.68628e+07 5.08834e+07 0.00778906 0.00778906 396334 396334 1 0.021 716738 15051.5 0 0 
1992 1 1 2 0 0 0.31261 0.851054 1.16366 2.01357e+07 1.18991e+07 1.01268e+07 8.45091e+06 0.011872 0.011872 100329 100329 1 0.801 239050 191479 0 0 
1992 1 1 3 0 0 0.233517 0.841814 1.07533 2.9461e+06 1.80496e+06 1.51944e+06 845007 0.017682 0.017682 14941.4 14941.4 1 0.988 52092.9 51467.8 0 0 
1992 1 1 4 0 0 0.235205 0.841814 1.07702 1.55124e+06 949726 799493 523702 0.0190325 0.0190325 9967.37 9967.37 1 1 29524 29524 0 0 
1992 2 1 0 0 0 0.533079 0.00329334 0.536372 3.624e+07 2.80485e+07 92373.1 104413 0.00493269 0.00493269 515.036 515.036 1 0 178761 0 0 0 
1992 2 1 1 0 0 0.424299 0.0756243 0.499923 3.27122e+07 2.57434e+07 1.94683e+06 3.04121e+06 0.00953331 0.00953331 28992.8 28992.8 1 0.021 311856 6548.98 0 0 
1992 2 1 2 0 0 0.365457 0.100117 0.465575 6.28918e+06 5.02818e+06 503408 297654 0.0152849 0.0152849 4549.61 4549.61 1 0.801 96129.4 76999.7 0 0 
1992 2 1 3 0 0 0.327794 0.0990303 0.426824 1.00516e+06 818172 81023.8 122334 0.0196919 0.0196919 2408.99 2408.99 1 0.988 19793.5 19556 0 0 
1992 2 1 4 0 0 0.335485 0.0990303 0.434515 528367 428542 42438.6 26492.8 0.0211753 0.0211753 560.992 560.992 1 1 11188.3 11188.3 0 0 
1993 1 1 1 0 0 0.399754 0.283425 0.683179 2.11955e+07 1.5357e+07 4.35256e+06 2.18091e+06 0.007334 0.007334 15994.8 15994.8 1 0.021 155448 3264.41 0 0 
1993 1 1 2 0 0 0.340489 0.37522 0.715709 1.98425e+07 1.41714e+07 5.31738e+06 5.88223e+06 0.0114754 0.0114754 67500.7 67500.7 1 0.801 227700 182388 0 0 
1993 1 1 3 0 0 0.2524 0.371146 0.623545 3.94818e+06 2.93771e+06 1.09032e+06 1.63838e+06 0.0144173 0.0144173 23621 23621 1 0.988 56922.3 56239.3 0 0 
1993 1 1 4 0 0 0.233913 0.371146 0.605059 998107 748850 277932 491024 0.0202074 0.0202074 9922.31 9922.31 1 1 20169.1 20169.1 0 0 
1993 2 1 0 0 0 0.511967 0.00148989 0.513457 1.48985e+08 1.16522e+08 173605 1.6241e+06 0.00401517 0.00401517 6521.03 6521.03 1 0 598200 0 0 0 
1993 2 1 1 0 0 0.392222 0.0342122 0.426434 1.07039e+07 8.71425e+06 298133 362388 0.00750659 0.00750659 2720.3 2720.3 1 0.021 80350 1687.35 0 0 
1993 2 1 2 0 0 0.324686 0.0452927 0.369979 9.69992e+06 8.10779e+06 367223 271130 0.0104751 0.0104751 2840.11 2840.11 1 0.801 101607 81387.6 0 0 
1993 2 1 3 0 0 0.315059 0.0448009 0.35986 2.11639e+06 1.77743e+06 79630.6 156038 0.0136024 0.0136024 2122.49 2122.49 1 0.988 28788 28442.5 0 0 
1993 2 1 4 0 0 0.312085 0.0448009 0.356886 545008 458362 20535 42948.5 0.0182007 0.0182007 781.695 781.695 1 1 9919.55 9919.55 0 0 
1994 1 1 1 0 0 0.378328 0.231269 0.609597 8.91561e+07 6.67548e+07 1.54383e+07 2.21725e+07 0.00549797 0.00549797 121904 121904 1 0.021 490178 10293.7 0 0 
1994 1 1 2 0 0 0.323887 0.306171 0.630058 6.98788e+06 5.18429e+06 1.58728e+06 2.66874e+06 0.00865172 0.00865172 23089.2 23089.2 1 0.801 60457.1 48426.2 0 0 
1994 1 1 3 0 0 0.253442 0.302847 0.556289 6.70021e+06 5.13898e+06 1.55633e+06 1.1951e+06 0.01274 0.01274 15225.6 15225.6 1 0.988 85360.7 84336.3 0 0 
1994 1 1 4 0 0 0.228605 0.302847 0.531452 1.85818e+06 1.4414e+06 436524 881749 0.0198085 0.0198085 17466.1 17466.1 1 1 36807.9 36807.9 0 0 
1994 2 1 0 0 0 0.511619 0.00111359 0.512732 2.14672e+08 1.67951e+08 187029 0 0.00437711 0.00437711 0 0 1 0 939644 0 0 0 
1994 2 1 1 0 0 0.435043 0.0255712 0.460615 4.84626e+07 3.88345e+07 993044 1.53319e+06 0.00759787 0.00759787 11649 11649 1 0.021 368213 7732.47 0 0 
1994 2 1 2 0 0 0.354719 0.0338531 0.388572 3.72147e+06 3.08366e+06 104391 125736 0.012261 0.012261 1541.65 1541.65 1 0.801 45629 36548.8 0 0 
1994 2 1 3 0 0 0.327442 0.0334855 0.360927 3.84145e+06 3.2246e+06 107977 54805.4 0.0163352 0.0163352 895.258 895.258 1 0.988 62750.9 61997.8 0 0 
1994 2 1 4 0 0 0.320421 0.0334855 0.353906 1.09215e+06 919807 30800.2 78355.7 0.0187683 0.0187683 1470.61 1470.61 1 1 20497.8 20497.8 0 0 
1995 1 1 1 0 0 0.370428 0.429592 0.80002 1.28558e+08 8.84906e+07 3.80148e+07 3.66773e+07 0.00761039 0.00761039 279128 279128 1 0.021 978375 20545.9 0 0 
1995 1 1 2 0 0 0.329489 0.568727 0.898216 3.05748e+07 2.01754e+07 1.14743e+07 6.23617e+06 0.011309 0.011309 70524.7 70524.7 1 0.801 345770 276962 0 0 
1995 1 1 3 0 0 0.250474 0.562552 0.813026 2.52325e+06 1.72707e+06 971566 737271 0.0140643 0.0140643 10369.2 10369.2 1 0.988 35487.7 35061.8 0 0 
1995 1 1 4 0 0 0.226946 0.562552 0.789498 3.44423e+06 2.38164e+06 1.3398e+06 288655 0.019011 0.019011 5487.62 5487.62 1 1 65478.3 65478.3 0 0 
1995 2 1 0 0 0 0.50965 0.00225343 0.511904 5.54721e+07 4.34158e+07 97834.4 75643.5 0.00382878 0.00382878 289.623 289.623 1 0 212390 0 0 0 
1995 2 1 1 0 0 0.463373 0.0517452 0.515118 5.77636e+07 4.51428e+07 2.33592e+06 3.43966e+06 0.00679562 0.00679562 23374.6 23374.6 1 0.021 392539 8243.33 0 0 
1995 2 1 2 0 0 0.373617 0.0685042 0.442121 1.2453e+07 1.00647e+07 689473 940195 0.00994214 0.00994214 9347.55 9347.55 1 0.801 123810 99171.4 0 0 
1995 2 1 3 0 0 0.340753 0.0677604 0.408514 1.1191e+06 918703 62251.8 108547 0.0141028 0.0141028 1530.82 1530.82 1 0.988 15782.4 15593 0 0 
1995 2 1 4 0 0 0.331086 0.0677604 0.398846 1.56393e+06 1.28969e+06 87389.7 28180.4 0.0189865 0.0189865 535.048 535.048 1 1 29693.5 29693.5 0 0 
1996 1 1 1 0 0 0.334434 0.389646 0.72408 3.32474e+07 2.36576e+07 9.21811e+06 1.04023e+07 0.00557897 0.00557897 58034 58034 1 0.021 185486 3895.21 0 0 
1996 1 1 2 0 0 0.299167 0.515843 0.81501 3.45097e+07 2.36003e+07 1.21741e+07 1.2301e+07 0.00838117 0.00838117 103097 103097 1 0.801 289232 231675 0 0 
1996 1 1 3 0 0 0.246104 0.510243 0.756347 8.0032e+06 5.61472e+06 2.86487e+06 4.52684e+06 0.012211 0.012211 55277.2 55277.2 1 0.988 97727 96554.2 0 0 
1996 1 1 4 0 0 0.218691 0.510243 0.728933 1.79334e+06 1.27335e+06 649719 860500 0.0177327 0.0177327 15259 15259 1 1 31800.6 31800.6 0 0 
1996 2 1 0 0 0 0.538404 0.00259031 0.540994 3.87667e+08 2.9941e+08 775566 6.4702e+06 0.00286687 0.00286687 18549.2 18549.2 1 0 1.11139e+06 0 0 0 
1996 2 1 1 0 0 0.482626 0.0594809 0.542107 1.61173e+07 1.24417e+07 740046 1.06433e+06 0.00463624 0.00463624 4934.49 4934.49 1 0.021 74723.9 1569.2 0 0 
1996 2 1 2 0 0 0.385202 0.0787454 0.463947 1.52752e+07 1.22216e+07 962398 1.02659e+06 0.00758058 0.00758058 7782.15 7782.15 1 0.801 115795 92751.6 0 0 
1996 2 1 3 0 0 0.349554 0.0778904 0.427444 3.75653e+06 3.05682e+06 238097 210861 0.00954845 0.00954845 2013.39 2013.39 1 0.988 35869 35438.6 0 0 
1996 2 1 4 0 0 0.342861 0.0778904 0.420751 865148 706194 55005.8 65068.1 0.0141776 0.0141776 922.512 922.512 1 1 12265.7 12265.7 0 0 
1997 1 1 1 0 0 0.364195 0.32409 0.688286 2.25688e+08 1.6315e+08 5.28754e+07 3.86671e+07 0.00725091 0.00725091 280372 280372 1 0.021 1.63644e+06 34365.3 0 0 
1997 1 1 2 0 0 0.316464 0.429056 0.74552 9.37258e+06 6.60668e+06 2.83463e+06 2.33175e+06 0.00825643 0.00825643 19252 19252 1 0.801 77384.1 61984.6 0 0 
1997 1 1 3 0 0 0.267127 0.424397 0.691524 9.60499e+06 6.93351e+06 2.94257e+06 3.52152e+06 0.00992747 0.00992747 34959.8 34959.8 1 0.988 95353.2 94209 0 0 
1997 1 1 4 0 0 0.229033 0.424397 0.65343 3.01792e+06 2.21573e+06 940350 713371 0.014425 0.014425 10290.4 10290.4 1 1 43533.4 43533.4 0 0 
1997 2 1 0 0 0 0.55249 0.00512929 0.557619 6.08025e+07 4.66067e+07 239059 18648.6 0.00370051 0.00370051 69.0094 69.0094 1 0 225000 0 0 0 
1997 2 1 1 0 0 0.496684 0.117783 0.614467 1.13394e+08 8.4717e+07 9.97823e+06 8.8991e+06 0.00845048 0.00845048 75201.6 75201.6 1 0.021 958232 20122.9 0 0 
1997 2 1 2 0 0 0.37997 0.15593 0.5359 4.44718e+06 3.4427e+06 536822 176552 0.0141876 0.0141876 2504.84 2504.84 1 0.801 63094.5 50538.7 0 0 
1997 2 1 3 0 0 0.345815 0.154237 0.500052 4.81029e+06 3.78532e+06 583837 164393 0.0154685 0.0154685 2542.91 2542.91 1 0.988 74408.2 73515.3 0 0 
1997 2 1 4 0 0 0.339628 0.154237 0.493865 1.5701e+06 1.23905e+06 191108 55769.7 0.0160852 0.0160852 897.068 897.068 1 1 25255.4 25255.4 0 0 
1998 1 1 1 0 0 0.408801 0.494194 0.902995 3.48137e+07 2.29258e+07 1.13298e+07 9.38718e+06 0.00631255 0.00631255 59257 59257 1 0.021 219763 4615.03 0 0 
1998 1 1 2 0 0 0.343595 0.654252 0.997847 6.1338e+07 3.88079e+07 2.53901e+07 2.83637e+07 0.00889349 0.00889349 252253 252253 1 0.801 545509 436953 0 0 
1998 1 1 3 0 0 0.2986 0.647148 0.945748 2.60223e+06 1.68285e+06 1.08905e+06 2.1644e+06 0.0115379 0.0115379 24972.7 24972.7 1 0.988 30024.4 29664.1 0 0 
1998 1 1 4 0 0 0.244308 0.647148 0.891456 3.87561e+06 2.56478e+06 1.65979e+06 1.50458e+06 0.0134787 0.0134787 20279.9 20279.9 1 1 52238.4 52238.4 0 0 
1998 2 1 0 0 0 0.591014 0.00212585 0.59314 1.14052e+08 8.60307e+07 182888 211225 0.00322968 0.00322968 682.189 682.189 1 0 368353 0 0 0 
1998 2 1 1 0 0 0.524745 0.0488155 0.57356 1.41119e+07 1.07393e+07 524243 438058 0.00669453 0.00669453 2932.6 2932.6 1 0.021 94472.5 1983.92 0 0 
1998 2 1 2 0 0 0.376775 0.0646257 0.441401 2.26136e+07 1.82827e+07 1.18153e+06 1.38355e+06 0.00995526 0.00995526 13773.6 13773.6 1 0.801 225124 180325 0 0 
1998 2 1 3 0 0 0.343408 0.0639241 0.407332 1.01068e+06 830156 53067 136051 0.0118944 0.0118944 1618.24 1618.24 1 0.988 12021.4 11877.1 0 0 
1998 2 1 4 0 0 0.33624 0.0639241 0.400164 1.58923e+06 1.30974e+06 83723.9 89798 0.0145223 0.0145223 1304.08 1304.08 1 1 23079.3 23079.3 0 0 
1999 1 1 1 0 0 0.444463 0.757443 1.20191 6.30242e+07 3.66732e+07 2.77779e+07 4.46207e+07 0.00533871 0.00533871 238217 238217 1 0.021 336468 7065.82 0 0 
1999 1 1 2 0 0 0.368846 0.825272 1.19412 7.95227e+06 4.64189e+06 3.83082e+06 5.4328e+06 0.00750406 0.00750406 40768.1 40768.1 1 0.801 59674.3 47799.1 0 0 
1999 1 1 3 0 0 0.306067 0.812372 1.11844 1.45436e+07 8.75409e+06 7.11158e+06 1.01584e+07 0.0103302 0.0103302 104938 104938 1 0.988 150238 148435 0 0 
1999 1 1 4 0 0 0.254354 0.812372 1.06673 1.73764e+06 1.06837e+06 867918 698833 0.0130668 0.0130668 9131.52 9131.52 1 1 22705.5 22705.5 0 0 
