Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
1984 2 1 4 0 0 0.34811 0.378614 0.726723 101380 72054.3 27280.7 42957.7 0.0157961 0.0157961 678.564 678.564 1 1 1601.4 1601.4 0 0 
1985 1 1 1 0 0 0.384902 0.226021 0.610923 4.65562e+07 3.48378e+07 7.87407e+06 6.21684e+06 0.00507786 0.00507786 31568.3 31568.3 1 0.021 236406 4964.53 0 0 
1985 1 1 2 0 0 0.346352 0.850873 1.19723 5.64909e+07 3.29336e+07 2.80223e+07 3.13643e+07 0.00915445 0.00915445 287123 287123 1 0.801 517143 414231 0 0 
1985 1 1 3 0 0 0.29004 1.2567 1.54674 755364 384368 483034 1.98716e+06 0.0163999 0.0163999 32589.2 32589.2 1 0.988 12387.9 12239.3 0 0 
1985 1 1 4 0 0 0.264157 1.2567 1.52085 1.16645e+06 599367 753223 211484 0.0178896 0.0178896 3783.37 3783.37 1 1 20867.3 20867.3 0 0 
1985 2 1 0 0 0 0.515995 0.0142601 0.530255 5.22609e+08 4.05611e+08 5.78404e+06 8.52406e+06 0.0029841 0.0029841 25436.7 25436.7 1 0 1.55952e+06 0 0 0 
1985 2 1 1 0 0 0.468187 0.0730598 0.541247 2.5273e+07 1.95171e+07 1.42592e+06 1.35357e+06 0.00584444 0.00584444 7910.86 7910.86 1 0.021 147707 3101.84 0 0 
1985 2 1 2 0 0 0.384666 0.275039 0.659705 1.7062e+07 1.24918e+07 3.43573e+06 2.30521e+06 0.0106746 0.0106746 24607.2 24607.2 1 0.801 182131 145887 0 0 
1985 2 1 3 0 0 0.363462 0.406219 0.769681 160849 112189 45573.3 1.59487e+06 0.0128942 0.0128942 20564.6 20564.6 1 0.988 2074.01 2049.13 0 0 
1985 2 1 4 0 0 0.344414 0.406219 0.750633 254898 179274 72824.6 212744 0.0165975 0.0165975 3531.02 3531.02 1 1 4230.67 4230.67 0 0 
1986 1 1 1 0 0 0.375586 0.175887 0.551473 3.07532e+08 2.3639e+08 4.15778e+07 4.49397e+07 0.00529385 0.00529385 237904 237904 1 0.021 1.62803e+06 34188.6 0 0 
1986 1 1 2 0 0 0.342321 0.662139 1.00446 1.47095e+07 9.28084e+06 6.14521e+06 7.55329e+06 0.0117065 0.0117065 88422.5 88422.5 1 0.801 172196 137929 0 0 
1986 1 1 3 0 0 0.282014 0.977946 1.25996 8.82112e+06 5.01514e+06 4.90454e+06 1.65219e+06 0.0116861 0.0116861 19307.6 19307.6 1 0.988 103084 101847 0 0 
1986 1 1 4 0 0 0.267111 0.977946 1.24506 194828 111426 108969 30901.2 0.0135576 0.0135576 418.948 418.948 1 1 2641.41 2641.41 0 0 
1986 2 1 0 0 0 0.531211 0.00473896 0.53595 7.79544e+07 6.03456e+07 285976 87141.1 0.00298063 0.00298063 259.735 259.735 1 0 232353 0 0 0 
1986 2 1 1 0 0 0.477662 0.0242795 0.501941 1.77169e+08 1.39297e+08 3.38207e+06 4.16254e+06 0.00745594 0.00745594 31035.7 31035.7 1 0.021 1.32096e+06 27740.2 0 0 
1986 2 1 2 0 0 0.412134 0.0914021 0.503536 5.38722e+06 4.23255e+06 386864 227967 0.0126971 0.0126971 2894.52 2894.52 1 0.801 68402 54790 0 0 
1986 2 1 3 0 0 0.379668 0.134996 0.514664 2.50225e+06 1.95594e+06 264044 187509 0.0127752 0.0127752 2395.47 2395.47 1 0.988 31966.7 31583.1 0 0 
1986 2 1 4 0 0 0.360619 0.134996 0.495615 56095.8 44232.8 5971.26 14004.8 0.0146781 0.0146781 205.564 205.564 1 1 823.378 823.378 0 0 
1987 1 1 1 0 0 0.387399 0.114825 0.502224 4.56121e+07 3.58574e+07 4.11732e+06 4.504e+06 0.00715293 0.00715293 32216.8 32216.8 1 0.021 326260 6851.47 0 0 
1987 1 1 2 0 0 0.349411 0.432267 0.781679 1.0725e+08 7.44148e+07 3.21671e+07 2.35717e+07 0.0106181 0.0106181 250288 250288 1 0.801 1.1388e+06 912176 0 0 
1987 1 1 3 0 0 0.286902 0.638437 0.925339 3.25598e+06 2.12389e+06 1.35597e+06 1.19872e+06 0.0184988 0.0184988 22174.9 22174.9 1 0.988 60231.8 59509.1 0 0 
1987 1 1 4 0 0 0.271239 0.638437 0.909676 1.52977e+06 1.00453e+06 641332 170802 0.0147187 0.0147187 2513.99 2513.99 1 1 22516.2 22516.2 0 0 
1987 2 1 0 0 0 0.537637 0.00820886 0.545846 4.77284e+07 3.67813e+07 301932 186628 0.00402264 0.00402264 750.735 750.735 1 0 191994 0 0 0 
1987 2 1 1 0 0 0.47658 0.0420571 0.518637 2.76037e+07 2.15379e+07 905822 1.9383e+06 0.00784818 0.00784818 15212.1 15212.1 1 0.021 216639 4549.41 0 0 
1987 2 1 2 0 0 0.418229 0.158327 0.576556 4.90816e+07 3.7301e+07 5.90576e+06 4.17345e+06 0.0112314 0.0112314 46873.8 46873.8 1 0.801 551258 441557 0 0 
1987 2 1 3 0 0 0.381382 0.233841 0.615223 1.29066e+06 963932 225407 122748 0.0201833 0.0201833 2477.46 2477.46 1 0.988 26049.8 25737.2 0 0 
1987 2 1 4 0 0 0.366019 0.233841 0.59986 615969 463226 108321 31939.6 0.0160738 0.0160738 513.391 513.391 1 1 9900.95 9900.95 0 0 
1988 1 1 1 0 0 0.394122 0.192065 0.586187 2.76516e+07 2.09233e+07 4.01864e+06 1.99696e+06 0.0061208 0.0061208 12223 12223 1 0.021 169250 3554.24 0 0 
1988 1 1 2 0 0 0.360197 0.723043 1.08324 1.64334e+07 1.00354e+07 7.256e+06 8.56424e+06 0.0103786 0.0103786 88884.9 88884.9 1 0.801 170555 136615 0 0 
1988 1 1 3 0 0 0.297752 1.0679 1.36565 2.75755e+07 1.50389e+07 1.606e+07 1.52293e+07 0.0159637 0.0159637 243116 243116 1 0.988 440209 434926 0 0 
1988 1 1 4 0 0 0.292881 1.0679 1.36078 1.03573e+06 565929 604354 2.35402e+06 0.017758 0.017758 41802.6 41802.6 1 1 18392.4 18392.4 0 0 
1988 2 1 0 0 0 0.54597 0.00476527 0.550736 2.03957e+08 1.56828e+08 747327 0 0.00393409 0.00393409 0 0 1 0 802387 0 0 0 
1988 2 1 1 0 0 0.475009 0.0244143 0.499423 1.53866e+07 1.21115e+07 295694 0 0.00682887 0.00682887 0 0 1 0.021 105073 2206.53 0 0 
1988 2 1 2 0 0 0.418519 0.0919095 0.510428 5.56264e+06 4.3566e+06 400412 161558 0.0120218 0.0120218 1942.22 1942.22 1 0.801 66872.9 53565.2 0 0 
1988 2 1 3 0 0 0.372786 0.135746 0.508532 7.03769e+06 5.51662e+06 748858 1.43883e+06 0.0170481 0.0170481 24529.5 24529.5 1 0.988 119980 118540 0 0 
1988 2 1 4 0 0 0.366103 0.135746 0.501849 265624 208852 28350.8 46948.5 0.024442 0.024442 1147.51 1147.51 1 1 6492.36 6492.36 0 0 
1989 1 1 1 0 0 0.415694 0.663841 1.07954 1.17587e+08 7.19162e+07 4.77409e+07 6.25027e+07 0.00498354 0.00498354 311485 311485 1 0.021 585997 12305.9 0 0 
1989 1 1 2 0 0 0.381899 0.886084 1.26798 9.33781e+06 5.292e+06 4.68915e+06 6.36362e+06 0.00862559 0.00862559 54890 54890 1 0.801 80544.2 64515.9 0 0 
1989 1 1 3 0 0 0.31859 0.889826 1.20842 3.33891e+06 1.93781e+06 1.72431e+06 1.34585e+06 0.00905536 0.00905536 12187.2 12187.2 1 0.988 30235.1 29872.2 0 0 
1989 1 1 4 0 0 0.290792 0.889826 1.18062 4.39312e+06 2.57835e+06 2.29428e+06 4.7365e+06 0.0120466 0.0120466 57058.6 57058.6 1 1 52922 52922 0 0 
1989 2 1 0 0 0 0.523023 0.00117121 0.524194 9.47448e+07 7.37376e+07 86362.2 467.877 0.00621381 0.00621381 2.9073 2.9073 1 0 588726 0 0 0 
1989 2 1 1 0 0 0.448891 0.0267636 0.475655 3.99504e+07 3.17922e+07 850874 757493 0.0096339 0.0096339 7297.62 7297.62 1 0.021 384878 8082.45 0 0 
1989 2 1 2 0 0 0.393401 0.0357236 0.429125 2.62765e+06 2.13654e+06 76325 77199.8 0.0155247 0.0155247 1198.51 1198.51 1 0.801 40793.5 32675.6 0 0 
1989 2 1 3 0 0 0.365748 0.0358745 0.401623 997233 821297 29463.6 16375.7 0.0171969 0.0171969 281.612 281.612 1 0.988 17149.3 16943.5 0 0 
1989 2 1 4 0 0 0.356954 0.0358745 0.392828 1.34908e+06 1.11564e+06 40023.1 57548.9 0.0282663 0.0282663 1626.69 1626.69 1 1 38133.4 38133.4 0 0 
1990 1 1 1 0 0 0.40157 0.644989 1.04656 5.6092e+07 3.47765e+07 2.24304e+07 1.68463e+07 0.00661143 0.00661143 111378 111378 1 0.021 370848 7787.82 0 0 
1990 1 1 2 0 0 0.343173 0.860921 1.20409 2.48283e+07 1.44347e+07 1.24271e+07 1.39168e+07 0.00962998 0.00962998 134019 134019 1 0.801 239096 191516 0 0 
1990 1 1 3 0 0 0.29181 0.864557 1.15637 1.71081e+06 1.01399e+06 876648 2.05955e+06 0.0142239 0.0142239 29294.9 29294.9 1 0.988 24334.3 24042.3 0 0 
1990 1 1 4 0 0 0.285141 0.864557 1.1497 1.5782e+06 937930 810893 621957 0.0169916 0.0169916 10568 10568 1 1 26816.2 26816.2 0 0 
1990 2 1 0 0 0 0.543411 0.00194864 0.54536 1.31724e+08 1.01534e+08 197853 521856 0.00500976 0.00500976 2614.37 2614.37 1 0 659907 0 0 0 
1990 2 1 1 0 0 0.475775 0.0445288 0.520304 1.96964e+07 1.53565e+07 683805 1.257e+06 0.00897962 0.00897962 11287.4 11287.4 1 0.021 176866 3714.18 0 0 
1990 2 1 2 0 0 0.404175 0.0594363 0.463611 7.44759e+06 5.95973e+06 354224 416960 0.0130851 0.0130851 5455.98 5455.98 1 0.801 97452.8 78059.7 0 0 
1990 2 1 3 0 0 0.367537 0.0596873 0.427225 538266 438050 26146 62063.2 0.0193258 0.0193258 1199.42 1199.42 1 0.988 10402.4 10277.6 0 0 
1990 2 1 4 0 0 0.368295 0.0596873 0.427983 499869 406659 24272.4 18356.7 0.0230855 0.0230855 423.773 423.773 1 1 11539.7 11539.7 0 0 
1991 1 1 1 0 0 0.394066 0.369571 0.763637 7.63519e+07 5.33949e+07 1.97332e+07 1.49386e+07 0.00779886 0.00779886 116504 116504 1 0.021 595457 12504.6 0 0 
1991 1 1 2 0 0 0.329801 0.493298 0.823099 1.17063e+07 7.97772e+06 3.93539e+06 6.86977e+06 0.0141629 0.0141629 97295.7 97295.7 1 0.801 165795 132802 0 0 
1991 1 1 3 0 0 0.2462 0.495381 0.741581 4.6846e+06 3.30785e+06 1.63865e+06 983098 0.0378024 0.0378024 37163.4 37163.4 1 0.988 177089 174964 0 0 
1991 1 1 4 0 0 0.245573 0.495381 0.740955 676946 478131 236857 338126 0.0196013 0.0196013 6627.71 6627.71 1 1 13269 13269 0 0 
1991 2 1 0 0 0 0.549777 0.00525542 0.555033 1.58324e+08 1.21502e+08 638543 7.34359e+06 0.00375643 0.00375643 27585.7 27585.7 1 0 594732 0 0 0 
1991 2 1 1 0 0 0.451794 0.120093 0.571886 3.55776e+07 2.70954e+07 3.25396e+06 6.91686e+06 0.00613177 0.00613177 42412.6 42412.6 1 0.021 218153 4581.22 0 0 
1991 2 1 2 0 0 0.385651 0.160298 0.545948 5.13989e+06 3.9608e+06 634908 208518 0.01181 0.01181 2462.6 2462.6 1 0.801 60702.1 48622.4 0 0 
1991 2 1 3 0 0 0.349013 0.160975 0.509988 2.23155e+06 1.74808e+06 281397 67283.4 0.0319872 0.0319872 2152.21 2152.21 1 0.988 71381.2 70524.6 0 0 
1991 2 1 4 0 0 0.354593 0.160975 0.515568 322672 252120 40584.9 0 0.0171578 0.0171578 0 0 1 1 5536.33 5536.33 0 0 
1992 1 1 1 0 0 0.39139 0.638499 1.02989 9.08864e+07 5.67398e+07 3.62283e+07 5.08834e+07 0.00778906 0.00778906 396334 396334 1 0.021 707920 14866.3 0 0 
1992 1 1 2 0 0 0.31261 0.852257 1.16487 2.00821e+07 1.18616e+07 1.01091e+07 8.45091e+06 0.011872 0.011872 100329 100329 1 0.801 238414 190970 0 0 
1992 1 1 3 0 0 0.233517 0.855857 1.08937 2.9775e+06 1.81369e+06 1.55226e+06 845007 0.017682 0.017682 14941.4 14941.4 1 0.988 52648.1 52016.4 0 0 
1992 1 1 4 0 0 0.235205 0.855857 1.09106 1.53274e+06 932995 798510 523702 0.0190325 0.0190325 9967.37 9967.37 1 1 29171.9 29171.9 0 0 
1992 2 1 0 0 0 0.533079 0.00329161 0.536371 3.58983e+07 2.77841e+07 91454.4 104413 0.00493269 0.00493269 515.036 515.036 1 0 177075 0 0 0 
1992 2 1 1 0 0 0.424299 0.0752174 0.499516 3.24507e+07 2.55424e+07 1.92123e+06 3.04121e+06 0.00953331 0.00953331 28992.8 28992.8 1 0.021 309363 6496.62 0 0 
1992 2 1 2 0 0 0.365457 0.100399 0.465856 6.26489e+06 5.00811e+06 502809 297654 0.0152849 0.0152849 4549.61 4549.61 1 0.801 95758.1 76702.3 0 0 
1992 2 1 3 0 0 0.327794 0.100823 0.428617 1.00171e+06 814683 82138.7 122334 0.0196919 0.0196919 2408.99 2408.99 1 0.988 19725.5 19488.8 0 0 
1992 2 1 4 0 0 0.335485 0.100823 0.436308 514786 417180 42061.3 26492.8 0.0211753 0.0211753 560.992 560.992 1 1 10900.7 10900.7 0 0 
1993 1 1 1 0 0 0.399754 0.281506 0.681261 2.09957e+07 1.52252e+07 4.286e+06 2.18091e+06 0.007334 0.007334 15994.8 15994.8 1 0.021 153983 3233.64 0 0 
1993 1 1 2 0 0 0.340489 0.37575 0.716239 1.96919e+07 1.40605e+07 5.28324e+06 5.88223e+06 0.0114754 0.0114754 67500.7 67500.7 1 0.801 225971 181003 0 0 
1993 1 1 3 0 0 0.2524 0.377337 0.629737 3.93183e+06 2.91744e+06 1.10086e+06 1.63838e+06 0.0144173 0.0144173 23621 23621 1 0.988 56686.5 56006.3 0 0 
1993 1 1 4 0 0 0.233913 0.377337 0.61125 985291 737179 278165 491024 0.0202074 0.0202074 9922.31 9922.31 1 1 19910.2 19910.2 0 0 
1993 2 1 0 0 0 0.511967 0.00148911 0.513456 1.48232e+08 1.15933e+08 172637 1.6241e+06 0.00401517 0.00401517 6521.03 6521.03 1 0 595177 0 0 0 
1993 2 1 1 0 0 0.392222 0.0340281 0.42625 1.06234e+07 8.64942e+06 294323 362388 0.00750659 0.00750659 2720.3 2720.3 1 0.021 79745.5 1674.66 0 0 
1993 2 1 2 0 0 0.324686 0.0454201 0.370107 9.62117e+06 8.04148e+06 365245 271130 0.0104751 0.0104751 2840.11 2840.11 1 0.801 100783 80726.8 0 0 
1993 2 1 3 0 0 0.315059 0.0456119 0.360671 2.09461e+06 1.75847e+06 80207.4 156038 0.0136024 0.0136024 2122.49 2122.49 1 0.988 28491.7 28149.8 0 0 
1993 2 1 4 0 0 0.312085 0.0456119 0.357697 534690 449512 20503.1 42948.5 0.0182007 0.0182007 781.695 781.695 1 1 9731.74 9731.74 0 0 
1994 1 1 1 0 0 0.378328 0.229703 0.608031 8.87058e+07 6.64644e+07 1.52671e+07 2.21725e+07 0.00549797 0.00549797 121904 121904 1 0.021 487701 10241.7 0 0 
1994 1 1 2 0 0 0.323887 0.306604 0.630491 6.93658e+06 5.14524e+06 1.57755e+06 2.66874e+06 0.00865172 0.00865172 23089.2 23089.2 1 0.801 60013.3 48070.7 0 0 
1994 1 1 3 0 0 0.253442 0.307899 0.561341 6.64496e+06 5.08494e+06 1.56565e+06 1.1951e+06 0.01274 0.01274 15225.6 15225.6 1 0.988 84656.9 83641 0 0 
1994 1 1 4 0 0 0.228605 0.307899 0.536504 1.83428e+06 1.41959e+06 437089 881749 0.0198085 0.0198085 17466.1 17466.1 1 1 36334.4 36334.4 0 0 
1994 2 1 0 0 0 0.511619 0.00111301 0.512732 2.14521e+08 1.67833e+08 186799 0 0.00437711 0.00437711 0 0 1 0 938982 0 0 0 
1994 2 1 1 0 0 0.435043 0.0254336 0.460477 4.82933e+07 3.87013e+07 984314 1.53319e+06 0.00759787 0.00759787 11649 11649 1 0.021 366927 7705.46 0 0 
1994 2 1 2 0 0 0.354719 0.0339483 0.388667 3.69255e+06 3.05956e+06 103867 125736 0.012261 0.012261 1541.65 1541.65 1 0.801 45274.4 36264.8 0 0 
1994 2 1 3 0 0 0.327442 0.0340917 0.361533 3.79058e+06 3.18099e+06 108445 54805.4 0.0163352 0.0163352 895.258 895.258 1 0.988 61919.9 61176.8 0 0 
1994 2 1 4 0 0 0.320421 0.0340917 0.354512 1.07267e+06 903141 30789.6 78355.7 0.0187683 0.0187683 1470.61 1470.61 1 1 20132.2 20132.2 0 0 
1995 1 1 1 0 0 0.370428 0.426684 0.797112 1.28467e+08 8.854e+07 3.77786e+07 3.66773e+07 0.00761039 0.00761039 279128 279128 1 0.021 977686 20531.4 0 0 
1995 1 1 2 0 0 0.329489 0.569531 0.89902 3.04722e+07 2.01008e+07 1.1448e+07 6.23617e+06 0.011309 0.011309 70524.7 70524.7 1 0.801 344610 276033 0 0 
1995 1 1 3 0 0 0.250474 0.571936 0.82241 2.5034e+06 1.70654e+06 976034 737271 0.0140643 0.0140643 10369.2 10369.2 1 0.988 35208.6 34786.1 0 0 
1995 1 1 4 0 0 0.226946 0.571936 0.798882 3.39304e+06 2.33669e+06 1.33644e+06 288655 0.019011 0.019011 5487.62 5487.62 1 1 64505.1 64505.1 0 0 
1995 2 1 0 0 0 0.50965 0.00225225 0.511903 5.59087e+07 4.37575e+07 98552.9 75643.5 0.00382878 0.00382878 289.623 289.623 1 0 214062 0 0 0 
1995 2 1 1 0 0 0.463373 0.0514667 0.51484 5.7891e+07 4.52482e+07 2.32878e+06 3.43966e+06 0.00679562 0.00679562 23374.6 23374.6 1 0.021 393405 8261.51 0 0 
1995 2 1 2 0 0 0.373617 0.068697 0.442314 1.24012e+07 1.0022e+07 688478 940195 0.00994214 0.00994214 9347.55 9347.55 1 0.801 123295 98759.2 0 0 
1995 2 1 3 0 0 0.340753 0.0689871 0.40974 1.09992e+06 902448 62257.3 108547 0.0141028 0.0141028 1530.82 1530.82 1 0.988 15512 15325.8 0 0 
1995 2 1 4 0 0 0.331086 0.0689871 0.400073 1.5263e+06 1.25793e+06 86780.9 28180.4 0.0189865 0.0189865 535.048 535.048 1 1 28979 28979 0 0 
1996 1 1 1 0 0 0.334434 0.387008 0.721443 3.35091e+07 2.38716e+07 9.23851e+06 1.04023e+07 0.00557897 0.00557897 58034 58034 1 0.021 186947 3925.88 0 0 
1996 1 1 2 0 0 0.299167 0.516572 0.81574 3.45955e+07 2.36515e+07 1.22177e+07 1.2301e+07 0.00838117 0.00838117 103097 103097 1 0.801 289950 232250 0 0 
1996 1 1 3 0 0 0.246104 0.518754 0.764858 7.96839e+06 5.56953e+06 2.88922e+06 4.52684e+06 0.012211 0.012211 55277.2 55277.2 1 0.988 97301.9 96134.3 0 0 
1996 1 1 4 0 0 0.218691 0.518754 0.737445 1.75319e+06 1.2402e+06 643357 860500 0.0177327 0.0177327 15259 15259 1 1 31088.7 31088.7 0 0 
1996 2 1 0 0 0 0.538404 0.00258895 0.540993 3.87561e+08 2.99328e+08 774948 6.4702e+06 0.00286687 0.00286687 18549.2 18549.2 1 0 1.11109e+06 0 0 0 
1996 2 1 1 0 0 0.482626 0.0591609 0.541787 1.62871e+07 1.25746e+07 743927 1.06433e+06 0.00463624 0.00463624 4934.49 4934.49 1 0.021 75511.1 1585.73 0 0 
1996 2 1 2 0 0 0.385202 0.078967 0.464169 1.5302e+07 1.22418e+07 966701 1.02659e+06 0.00758058 0.00758058 7782.15 7782.15 1 0.801 115998 92914.3 0 0 
1996 2 1 3 0 0 0.349554 0.0793004 0.428854 3.70849e+06 3.01575e+06 239150 210861 0.00954845 0.00954845 2013.39 2013.39 1 0.988 35410.3 34985.4 0 0 
1996 2 1 4 0 0 0.342861 0.0793004 0.422161 838610 684083 54248.1 65068.1 0.0141776 0.0141776 922.512 922.512 1 1 11889.5 11889.5 0 0 
1997 1 1 1 0 0 0.364195 0.321897 0.686092 2.25626e+08 1.63264e+08 5.25543e+07 3.86671e+07 0.00725091 0.00725091 280372 280372 1 0.021 1.636e+06 34355.9 0 0 
1997 1 1 2 0 0 0.316464 0.429662 0.746126 9.47435e+06 6.67664e+06 2.8687e+06 2.33175e+06 0.00825643 0.00825643 19252 19252 1 0.801 78224.3 62657.7 0 0 
1997 1 1 3 0 0 0.267127 0.431477 0.698604 9.61971e+06 6.92242e+06 2.98686e+06 3.52152e+06 0.00992747 0.00992747 34959.8 34959.8 1 0.988 95499.3 94353.4 0 0 
1997 1 1 4 0 0 0.229033 0.431477 0.66051 2.96499e+06 2.17001e+06 936308 713371 0.014425 0.014425 10290.4 10290.4 1 1 42769.8 42769.8 0 0 
1997 2 1 0 0 0 0.55249 0.0051266 0.557617 6.14443e+07 4.70987e+07 241456 18648.6 0.00370051 0.00370051 69.0094 69.0094 1 0 227375 0 0 0 
1997 2 1 1 0 0 0.496684 0.117149 0.613834 1.13612e+08 8.4904e+07 9.94645e+06 8.8991e+06 0.00845048 0.00845048 75201.6 75201.6 1 0.021 960075 20161.6 0 0 
1997 2 1 2 0 0 0.37997 0.156369 0.536339 4.49274e+06 3.47728e+06 543739 176552 0.0141876 0.0141876 2504.84 2504.84 1 0.801 63740.9 51056.5 0 0 
1997 2 1 3 0 0 0.345815 0.157029 0.502845 4.78368e+06 3.75956e+06 590361 164393 0.0154685 0.0154685 2542.91 2542.91 1 0.988 73996.5 73108.6 0 0 
1997 2 1 4 0 0 0.339628 0.157029 0.496657 1.53168e+06 1.20719e+06 189564 55769.7 0.0160852 0.0160852 897.068 897.068 1 1 24637.4 24637.4 0 0 
1998 1 1 1 0 0 0.408801 0.490849 0.89965 3.51813e+07 2.32008e+07 1.13881e+07 9.38718e+06 0.00631255 0.00631255 59257 59257 1 0.021 222084 4663.75 0 0 
1998 1 1 2 0 0 0.343595 0.655177 0.998772 6.14949e+07 3.88921e+07 2.54812e+07 2.83637e+07 0.00889349 0.00889349 252253 252253 1 0.801 546905 438071 0 0 
1998 1 1 3 0 0 0.2986 0.657944 0.956544 2.62774e+06 1.69162e+06 1.11299e+06 2.1644e+06 0.0115379 0.0115379 24972.7 24972.7 1 0.988 30318.7 29954.8 0 0 
1998 1 1 4 0 0 0.244308 0.657944 0.902252 3.82533e+06 2.51988e+06 1.65794e+06 1.50458e+06 0.0134787 0.0134787 20279.9 20279.9 1 1 51560.6 51560.6 0 0 
1998 2 1 0 0 0 0.591014 0.00212473 0.593138 1.15553e+08 8.71623e+07 185197 211225 0.00322968 0.00322968 682.189 682.189 1 0 373198 0 0 0 
1998 2 1 1 0 0 0.524745 0.0485529 0.573298 1.43087e+07 1.08903e+07 528756 438058 0.00669453 0.00669453 2932.6 2932.6 1 0.021 95789.8 2011.59 0 0 
1998 2 1 2 0 0 0.376775 0.0648076 0.441582 2.26505e+07 1.8311e+07 1.18669e+06 1.38355e+06 0.00995526 0.00995526 13773.6 13773.6 1 0.801 225492 180619 0 0 
1998 2 1 3 0 0 0.343408 0.0650812 0.408489 1.00963e+06 828845 53942.3 136051 0.0118944 0.0118944 1618.24 1618.24 1 0.988 12008.9 11864.8 0 0 
1998 2 1 4 0 0 0.33624 0.0650812 0.401321 1.55176e+06 1.27818e+06 83185.2 89798 0.0145223 0.0145223 1304.08 1304.08 1 1 22535.2 22535.2 0 0 
1999 1 1 1 0 0 0.444463 0.75996 1.20442 6.38532e+07 3.71181e+07 2.82082e+07 4.46207e+07 0.00533871 0.00533871 238217 238217 1 0.021 340894 7158.77 0 0 
1999 1 1 2 0 0 0.368846 0.829391 1.19824 8.06527e+06 4.70005e+06 3.89818e+06 5.4328e+06 0.00750406 0.00750406 40768.1 40768.1 1 0.801 60522.3 48478.3 0 0 
1999 1 1 3 0 0 0.306067 0.821179 1.12725 1.45647e+07 8.7353e+06 7.17324e+06 1.01584e+07 0.0103302 0.0103302 104938 104938 1 0.988 150456 148650 0 0 
1999 1 1 4 0 0 0.254354 0.821179 1.07553 1.70986e+06 1.04748e+06 860167 698833 0.0130668 0.0130668 9131.52 9131.52 1 1 22342.4 22342.4 0 0 
