Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
1988 1 1 1 0 0 0.394122 0.193903 0.588024 2.82498e+07 2.13583e+07 4.14143e+06 1.99696e+06 0.0061208 0.0061208 12223 12223 1 0.021 172912 3631.15 0 0 
1988 1 1 2 0 0 0.360197 0.71842 1.07862 1.61205e+07 9.86304e+06 7.0858e+06 8.56424e+06 0.0103786 0.0103786 88884.9 88884.9 1 0.801 167308 134014 0 0 
1988 1 1 3 0 0 0.297752 1.06475 1.3625 2.78716e+07 1.5219e+07 1.62045e+07 1.52293e+07 0.0159637 0.0159637 243116 243116 1 0.988 444935 439596 0 0 
1988 1 1 4 0 0 0.292881 1.06475 1.35763 1.03136e+06 564234 600768 2.35402e+06 0.017758 0.017758 41802.6 41802.6 1 1 18314.8 18314.8 0 0 
1988 2 1 0 0 0 0.54597 0.00478737 0.550758 2.00549e+08 1.54205e+08 738239 0 0.00393409 0.00393409 0 0 1 0 788978 0 0 0 
1988 2 1 1 0 0 0.475009 0.0246998 0.499709 1.56906e+07 1.23492e+07 305023 0 0.00682887 0.00682887 0 0 1 0.021 107149 2250.13 0 0 
1988 2 1 2 0 0 0.418519 0.0915141 0.510033 5.48201e+06 4.29423e+06 392982 161558 0.0120218 0.0120218 1942.22 1942.22 1 0.801 65903.6 52788.8 0 0 
1988 2 1 3 0 0 0.372786 0.135631 0.508417 7.13567e+06 5.59372e+06 758681 1.43883e+06 0.0170481 0.0170481 24529.5 24529.5 1 0.988 121650 120190 0 0 
1988 2 1 4 0 0 0.366103 0.135631 0.501734 265337 208638 28297.7 46948.5 0.024442 0.024442 1147.51 1147.51 1 1 6485.35 6485.35 0 0 
1989 1 1 1 0 0 0.415694 0.671481 1.08717 1.15619e+08 7.04909e+07 4.73333e+07 6.25027e+07 0.00498354 0.00498354 311485 311485 1 0.021 576192 12100 0 0 
1989 1 1 2 0 0 0.381899 0.878453 1.26035 9.51962e+06 5.41142e+06 4.75368e+06 6.36362e+06 0.00862559 0.00862559 54890 54890 1 0.801 82112.4 65772 0 0 
1989 1 1 3 0 0 0.31859 0.888992 1.20758 3.29182e+06 1.91112e+06 1.69897e+06 1.34585e+06 0.00905536 0.00905536 12187.2 12187.2 1 0.988 29808.6 29450.9 0 0 
1989 1 1 4 0 0 0.290792 0.888992 1.17978 4.45238e+06 2.61401e+06 2.32383e+06 4.7365e+06 0.0120466 0.0120466 57058.6 57058.6 1 1 53635.9 53635.9 0 0 
1989 2 1 0 0 0 0.523023 0.00117086 0.524194 9.3588e+07 7.28373e+07 85282 467.877 0.00621381 0.00621381 2.9073 2.9073 1 0 581538 0 0 0 
1989 2 1 1 0 0 0.448891 0.0270562 0.475947 3.8983e+07 3.10181e+07 839232 757493 0.0096339 0.0096339 7297.62 7297.62 1 0.021 375558 7886.72 0 0 
1989 2 1 2 0 0 0.393401 0.0353958 0.428797 2.69933e+06 2.19516e+06 77699.3 77199.8 0.0155247 0.0155247 1198.51 1198.51 1 0.801 41906.3 33567 0 0 
1989 2 1 3 0 0 0.365748 0.0358204 0.401569 983987 810409 29029.2 16375.7 0.0171969 0.0171969 281.612 281.612 1 0.988 16921.6 16718.5 0 0 
1989 2 1 4 0 0 0.356954 0.0358204 0.392774 1.36842e+06 1.13166e+06 40536.6 57548.9 0.0282663 0.0282663 1626.69 1626.69 1 1 38680.1 38680.1 0 0 
1990 1 1 1 0 0 0.40157 0.652412 1.05398 5.54071e+07 3.42465e+07 2.23428e+07 1.68463e+07 0.00661143 0.00661143 111378 111378 1 0.021 366321 7692.73 0 0 
1990 1 1 2 0 0 0.343173 0.853506 1.19668 2.422e+07 1.41231e+07 1.20541e+07 1.39168e+07 0.00962998 0.00962998 134019 134019 1 0.801 233238 186824 0 0 
1990 1 1 3 0 0 0.29181 0.863746 1.15556 1.75805e+06 1.04233e+06 900309 2.05955e+06 0.0142239 0.0142239 29294.9 29294.9 1 0.988 25006.4 24706.3 0 0 
1990 1 1 4 0 0 0.285141 0.863746 1.14889 1.58248e+06 940782 812597 621957 0.0169916 0.0169916 10568 10568 1 1 26888.9 26888.9 0 0 
1990 2 1 0 0 0 0.543411 0.00194805 0.545359 1.34808e+08 1.03911e+08 202424 521856 0.00500976 0.00500976 2614.37 2614.37 1 0 675357 0 0 0 
1990 2 1 1 0 0 0.475775 0.0450155 0.52079 1.9312e+07 1.50534e+07 677639 1.257e+06 0.00897962 0.00897962 11287.4 11287.4 1 0.021 173414 3641.7 0 0 
1990 2 1 2 0 0 0.404175 0.0588908 0.463065 7.31918e+06 5.85845e+06 345009 416960 0.0130851 0.0130851 5455.98 5455.98 1 0.801 95772.5 76713.8 0 0 
1990 2 1 3 0 0 0.367537 0.0595973 0.427135 553579 450532 26850.5 62063.2 0.0193258 0.0193258 1199.42 1199.42 1 0.988 10698.3 10570 0 0 
1990 2 1 4 0 0 0.368295 0.0595973 0.427893 501630 408109 24322.2 18356.7 0.0230855 0.0230855 423.773 423.773 1 1 11580.4 11580.4 0 0 
1991 1 1 1 0 0 0.394066 0.373825 0.76789 7.81395e+07 5.45436e+07 2.03897e+07 1.49386e+07 0.00779886 0.00779886 116504 116504 1 0.021 609399 12797.4 0 0 
1991 1 1 2 0 0 0.329801 0.489049 0.81885 1.14723e+07 7.8326e+06 3.83053e+06 6.86977e+06 0.0141629 0.0141629 97295.7 97295.7 1 0.801 162481 130147 0 0 
1991 1 1 3 0 0 0.2462 0.494917 0.741117 4.60634e+06 3.25326e+06 1.61009e+06 983098 0.0378024 0.0378024 37163.4 37163.4 1 0.988 174130 172041 0 0 
1991 1 1 4 0 0 0.245573 0.494917 0.74049 688145 486141 240599 338126 0.0196013 0.0196013 6627.71 6627.71 1 1 13488.5 13488.5 0 0 
1991 2 1 0 0 0 0.549777 0.00525383 0.555031 1.55721e+08 1.19504e+08 627854 7.34359e+06 0.00375643 0.00375643 27585.7 27585.7 1 0 584953 0 0 0 
1991 2 1 1 0 0 0.451794 0.121406 0.573199 3.6256e+07 2.75957e+07 3.35027e+06 6.91686e+06 0.00613177 0.00613177 42412.6 42412.6 1 0.021 222313 4668.58 0 0 
1991 2 1 2 0 0 0.385651 0.158827 0.544477 5.05858e+06 3.90075e+06 619544 208518 0.01181 0.01181 2462.6 2462.6 1 0.801 59741.8 47853.2 0 0 
1991 2 1 3 0 0 0.349013 0.160732 0.509746 2.19529e+06 1.71987e+06 276438 67283.4 0.0319872 0.0319872 2152.21 2152.21 1 0.988 70221.3 69378.7 0 0 
1991 2 1 4 0 0 0.354593 0.160732 0.515325 328163 256438 41217.9 0 0.0171578 0.0171578 0 0 1 1 5630.54 5630.54 0 0 
1992 1 1 1 0 0 0.39139 0.645847 1.03724 8.93921e+07 5.56369e+07 3.59329e+07 5.08834e+07 0.00778906 0.00778906 396334 396334 1 0.021 696281 14621.9 0 0 
1992 1 1 2 0 0 0.31261 0.844917 1.15753 2.04382e+07 1.21079e+07 1.02302e+07 8.45091e+06 0.011872 0.011872 100329 100329 1 0.801 242642 194356 0 0 
1992 1 1 3 0 0 0.233517 0.855054 1.08857 2.93471e+06 1.78822e+06 1.52902e+06 845007 0.017682 0.017682 14941.4 14941.4 1 0.988 51891.6 51268.9 0 0 
1992 1 1 4 0 0 0.235205 0.855054 1.09026 1.51461e+06 922265 788586 523702 0.0190325 0.0190325 9967.37 9967.37 1 1 28826.9 28826.9 0 0 
1992 2 1 0 0 0 0.533079 0.00329062 0.53637 3.62219e+07 2.80345e+07 92250.9 104413 0.00493269 0.00493269 515.036 515.036 1 0 178671 0 0 0 
1992 2 1 1 0 0 0.424299 0.0760396 0.500339 3.16835e+07 2.49291e+07 1.8956e+06 3.04121e+06 0.00953331 0.00953331 28992.8 28992.8 1 0.021 302049 6343.02 0 0 
1992 2 1 2 0 0 0.365457 0.0994775 0.464935 6.42296e+06 5.13665e+06 510981 297654 0.0152849 0.0152849 4549.61 4549.61 1 0.801 98174.2 78637.5 0 0 
1992 2 1 3 0 0 0.327794 0.100671 0.428465 988109 803677 80907 122334 0.0196919 0.0196919 2408.99 2408.99 1 0.988 19457.7 19224.2 0 0 
1992 2 1 4 0 0 0.335485 0.100671 0.436156 509106 412606 41537.4 26492.8 0.0211753 0.0211753 560.992 560.992 1 1 10780.5 10780.5 0 0 
1993 1 1 1 0 0 0.399754 0.284746 0.6845 2.1185e+07 1.53404e+07 4.36812e+06 2.18091e+06 0.007334 0.007334 15994.8 15994.8 1 0.021 155371 3262.79 0 0 
1993 1 1 2 0 0 0.340489 0.372514 0.713003 1.92105e+07 1.37364e+07 5.117e+06 5.88223e+06 0.0114754 0.0114754 67500.7 67500.7 1 0.801 220447 176578 0 0 
1993 1 1 3 0 0 0.2524 0.376983 0.629383 4.03475e+06 2.99428e+06 1.12879e+06 1.63838e+06 0.0144173 0.0144173 23621 23621 1 0.988 58170.3 57472.3 0 0 
1993 1 1 4 0 0 0.233913 0.376983 0.610897 972907 728030 274455 491024 0.0202074 0.0202074 9922.31 9922.31 1 1 19659.9 19659.9 0 0 
1993 2 1 0 0 0 0.511967 0.00148866 0.513456 1.49811e+08 1.17168e+08 174423 1.6241e+06 0.00401517 0.00401517 6521.03 6521.03 1 0 601516 0 0 0 
1993 2 1 1 0 0 0.392222 0.0344 0.426622 1.06845e+07 8.69767e+06 299200 362388 0.00750659 0.00750659 2720.3 2720.3 1 0.021 80204.1 1684.29 0 0 
1993 2 1 2 0 0 0.324686 0.0450033 0.36969 9.41641e+06 7.87188e+06 354260 271130 0.0104751 0.0104751 2840.11 2840.11 1 0.801 98637.7 79008.8 0 0 
1993 2 1 3 0 0 0.315059 0.0455432 0.360603 2.1502e+06 1.8052e+06 82214.5 156038 0.0136024 0.0136024 2122.49 2122.49 1 0.988 29247.9 28896.9 0 0 
1993 2 1 4 0 0 0.312085 0.0455432 0.357628 528156 444034 20222.7 42948.5 0.0182007 0.0182007 781.695 781.695 1 1 9612.82 9612.82 0 0 
1994 1 1 1 0 0 0.378328 0.232347 0.610675 8.96505e+07 6.70924e+07 1.55887e+07 2.21725e+07 0.00549797 0.00549797 121904 121904 1 0.021 492895 10350.8 0 0 
1994 1 1 2 0 0 0.323887 0.303964 0.627851 6.97388e+06 5.17903e+06 1.57424e+06 2.66874e+06 0.00865172 0.00865172 23089.2 23089.2 1 0.801 60336 48329.2 0 0 
1994 1 1 3 0 0 0.253442 0.30761 0.561052 6.50626e+06 4.97945e+06 1.53173e+06 1.1951e+06 0.01274 0.01274 15225.6 15225.6 1 0.988 82889.7 81895.1 0 0 
1994 1 1 4 0 0 0.228605 0.30761 0.536215 1.8686e+06 1.44633e+06 444907 881749 0.0198085 0.0198085 17466.1 17466.1 1 1 37014.1 37014.1 0 0 
1994 2 1 0 0 0 0.511619 0.00111267 0.512731 2.14864e+08 1.68102e+08 187042 0 0.00437711 0.00437711 0 0 1 0 940484 0 0 0 
1994 2 1 1 0 0 0.435043 0.0257116 0.460755 4.86788e+07 3.90052e+07 1.00289e+06 1.53319e+06 0.00759787 0.00759787 11649 11649 1 0.021 369855 7766.96 0 0 
1994 2 1 2 0 0 0.354719 0.0336367 0.388355 3.72222e+06 3.08459e+06 103756 125736 0.012261 0.012261 1541.65 1541.65 1 0.801 45638.2 36556.2 0 0 
1994 2 1 3 0 0 0.327442 0.0340403 0.361482 3.71252e+06 3.11556e+06 106055 54805.4 0.0163352 0.0163352 895.258 895.258 1 0.988 60644.9 59917.1 0 0 
1994 2 1 4 0 0 0.320421 0.0340403 0.354461 1.09305e+06 920325 31328.1 78355.7 0.0187683 0.0187683 1470.61 1470.61 1 1 20514.7 20514.7 0 0 
1995 1 1 1 0 0 0.370428 0.431594 0.802023 1.28673e+08 8.84929e+07 3.8193e+07 3.66773e+07 0.00761039 0.00761039 279128 279128 1 0.021 979251 20564.3 0 0 
1995 1 1 2 0 0 0.329489 0.564626 0.894115 3.07069e+07 2.0298e+07 1.14608e+07 6.23617e+06 0.011309 0.011309 70524.7 70524.7 1 0.801 347264 278159 0 0 
1995 1 1 3 0 0 0.250474 0.5714 0.821874 2.5243e+06 1.72119e+06 983489 737271 0.0140643 0.0140643 10369.2 10369.2 1 0.988 35502.6 35076.5 0 0 
1995 1 1 4 0 0 0.226946 0.5714 0.798346 3.35314e+06 2.30975e+06 1.31979e+06 288655 0.019011 0.019011 5487.62 5487.62 1 1 63746.6 63746.6 0 0 
1995 2 1 0 0 0 0.50965 0.00225157 0.511902 5.61849e+07 4.39737e+07 99009.9 75643.5 0.00382878 0.00382878 289.623 289.623 1 0 215120 0 0 0 
1995 2 1 1 0 0 0.463373 0.0520293 0.515403 5.76997e+07 4.5087e+07 2.34585e+06 3.43966e+06 0.00679562 0.00679562 23374.6 23374.6 1 0.021 392105 8234.2 0 0 
1995 2 1 2 0 0 0.373617 0.0680665 0.441683 1.25582e+07 1.01518e+07 690994 940195 0.00994214 0.00994214 9347.55 9347.55 1 0.801 124855 100009 0 0 
1995 2 1 3 0 0 0.340753 0.0688831 0.409636 1.1097e+06 910516 62719.1 108547 0.0141028 0.0141028 1530.82 1530.82 1 0.988 15649.9 15462.1 0 0 
1995 2 1 4 0 0 0.331086 0.0688831 0.399969 1.50916e+06 1.24386e+06 85681.2 28180.4 0.0189865 0.0189865 535.048 535.048 1 1 28653.6 28653.6 0 0 
1996 1 1 1 0 0 0.334434 0.391462 0.725897 3.36747e+07 2.39425e+07 9.3726e+06 1.04023e+07 0.00557897 0.00557897 58034 58034 1 0.021 187870 3945.27 0 0 
1996 1 1 2 0 0 0.299167 0.512124 0.811291 3.44617e+07 2.36055e+07 1.20889e+07 1.2301e+07 0.00838117 0.00838117 103097 103097 1 0.801 288829 231352 0 0 
1996 1 1 3 0 0 0.246104 0.518268 0.764372 8.07433e+06 5.64478e+06 2.92551e+06 4.52684e+06 0.012211 0.012211 55277.2 55277.2 1 0.988 98595.6 97412.4 0 0 
1996 1 1 4 0 0 0.218691 0.518268 0.736958 1.74837e+06 1.23705e+06 641126 860500 0.0177327 0.0177327 15259 15259 1 1 31003.3 31003.3 0 0 
1996 2 1 0 0 0 0.538404 0.00258817 0.540992 3.91579e+08 3.02432e+08 782747 6.4702e+06 0.00286687 0.00286687 18549.2 18549.2 1 0 1.12261e+06 0 0 0 
1996 2 1 1 0 0 0.482626 0.0598076 0.542433 1.62949e+07 1.25769e+07 752194 1.06433e+06 0.00463624 0.00463624 4934.49 4934.49 1 0.021 75546.9 1586.48 0 0 
1996 2 1 2 0 0 0.385202 0.0782422 0.463444 1.53108e+07 1.2253e+07 958700 1.02659e+06 0.00758058 0.00758058 7782.15 7782.15 1 0.801 116065 92967.8 0 0 
1996 2 1 3 0 0 0.349554 0.0791809 0.428735 3.75962e+06 3.0575e+06 242096 210861 0.00954845 0.00954845 2013.39 2013.39 1 0.988 35898.5 35467.8 0 0 
1996 2 1 4 0 0 0.342861 0.0791809 0.422041 836713 682574 54046.8 65068.1 0.0141776 0.0141776 922.512 922.512 1 1 11862.6 11862.6 0 0 
1997 1 1 1 0 0 0.364195 0.325601 0.689796 2.27966e+08 1.64687e+08 5.36222e+07 3.86671e+07 0.00725091 0.00725091 280372 280372 1 0.021 1.65296e+06 34712.2 0 0 
1997 1 1 2 0 0 0.316464 0.425962 0.742426 9.47272e+06 6.68633e+06 2.84812e+06 2.33175e+06 0.00825643 0.00825643 19252 19252 1 0.801 78210.8 62646.9 0 0 
1997 1 1 3 0 0 0.267127 0.431072 0.698199 9.63222e+06 6.93266e+06 2.98848e+06 3.52152e+06 0.00992747 0.00992747 34959.8 34959.8 1 0.988 95623.5 94476.1 0 0 
1997 1 1 4 0 0 0.229033 0.431072 0.660105 2.9974e+06 2.19413e+06 945827 713371 0.014425 0.014425 10290.4 10290.4 1 1 43237.4 43237.4 0 0 
1997 2 1 0 0 0 0.55249 0.00512506 0.557615 6.08874e+07 4.66718e+07 239196 18648.6 0.00370051 0.00370051 69.0094 69.0094 1 0 225314 0 0 0 
1997 2 1 1 0 0 0.496684 0.11843 0.615114 1.14366e+08 8.54181e+07 1.01161e+07 8.8991e+06 0.00845048 0.00845048 75201.6 75201.6 1 0.021 966444 20295.3 0 0 
1997 2 1 2 0 0 0.37997 0.154934 0.534904 4.50862e+06 3.49185e+06 541006 176552 0.0141876 0.0141876 2504.84 2504.84 1 0.801 63966.2 51236.9 0 0 
1997 2 1 3 0 0 0.345815 0.156793 0.502608 4.79184e+06 3.76638e+06 590540 164393 0.0154685 0.0154685 2542.91 2542.91 1 0.988 74122.8 73233.3 0 0 
1997 2 1 4 0 0 0.339628 0.156793 0.496421 1.54905e+06 1.22101e+06 191445 55769.7 0.0160852 0.0160852 897.068 897.068 1 1 24916.8 24916.8 0 0 
1998 1 1 1 0 0 0.408801 0.496497 0.905298 3.48625e+07 2.29354e+07 1.13874e+07 9.38718e+06 0.00631255 0.00631255 59257 59257 1 0.021 220071 4621.49 0 0 
1998 1 1 2 0 0 0.343595 0.649534 0.99313 6.18236e+07 3.91925e+07 2.54568e+07 2.83637e+07 0.00889349 0.00889349 252253 252253 1 0.801 549828 440412 0 0 
1998 1 1 3 0 0 0.2986 0.657327 0.955927 2.64081e+06 1.70048e+06 1.11777e+06 2.1644e+06 0.0115379 0.0115379 24972.7 24972.7 1 0.988 30469.5 30103.9 0 0 
1998 1 1 4 0 0 0.244308 0.657327 0.901635 3.84174e+06 2.53136e+06 1.66393e+06 1.50458e+06 0.0134787 0.0134787 20279.9 20279.9 1 1 51781.9 51781.9 0 0 
1998 2 1 0 0 0 0.591014 0.00212409 0.593138 1.13505e+08 8.56176e+07 181860 211225 0.00322968 0.00322968 682.189 682.189 1 0 366584 0 0 0 
1998 2 1 1 0 0 0.524745 0.0490836 0.573828 1.40991e+07 1.07283e+07 526581 438058 0.00669453 0.00669453 2932.6 2932.6 1 0.021 94387.1 1982.13 0 0 
1998 2 1 2 0 0 0.376775 0.0642127 0.440988 2.29004e+07 1.85182e+07 1.1891e+06 1.38355e+06 0.00995526 0.00995526 13773.6 13773.6 1 0.801 227980 182612 0 0 
1998 2 1 3 0 0 0.343408 0.0649831 0.408391 1.01528e+06 833521 54164.8 136051 0.0118944 0.0118944 1618.24 1618.24 1 0.988 12076.1 11931.2 0 0 
1998 2 1 4 0 0 0.33624 0.0649831 0.401223 1.55938e+06 1.28451e+06 83471.6 89798 0.0145223 0.0145223 1304.08 1304.08 1 1 22645.9 22645.9 0 0 
1999 1 1 1 0 0 0.444463 0.754925 1.19939 6.27216e+07 3.65342e+07 2.75806e+07 4.46207e+07 0.00533871 0.00533871 238217 238217 1 0.021 334852 7031.9 0 0 
1999 1 1 2 0 0 0.368846 0.824032 1.19288 7.94295e+06 4.63876e+06 3.82249e+06 5.4328e+06 0.00750406 0.00750406 40768.1 40768.1 1 0.801 59604.4 47743.1 0 0 
1999 1 1 3 0 0 0.306067 0.82227 1.12834 1.47342e+07 8.83301e+06 7.26312e+06 1.01584e+07 0.0103302 0.0103302 104938 104938 1 0.988 152206 150380 0 0 
1999 1 1 4 0 0 0.254354 0.82227 1.07662 1.71888e+06 1.05253e+06 865467 698833 0.0130668 0.0130668 9131.52 9131.52 1 1 22460.3 22460.3 0 0 
